shot_id,player_id,shot_zone,made
S1100,P12858,midrange,False
S1101,P10865,midrange,False
S1102,P1212,midrange,False
S1103,P17505,three_point,True
S1104,P19198,three_point,False
S1105,P5338,midrange,True
S1106,P4002,paint,False
S1107,P18869,three_point,False
S1108,P15427,paint,True
S1109,P279,three_point,False
S1110,P19670,midrange,False
S1111,P12343,three_point,True
S1112,P737,three_point,False
S1113,P12136,midrange,True
S1114,P6109,three_point,False
S1115,P15591,paint,False
S1116,P13481,three_point,False
S1117,P1493,midrange,True
S1118,P16684,three_point,True
S1119,P4981,three_point,True
S1120,P19505,midrange,True
S1121,P9621,paint,True
S1122,P11043,paint,True
S1123,P1202,midrange,False
S1124,P19825,midrange,True
S1125,P15167,paint,True
S1126,P7327,three_point,True
S1127,P13900,three_point,False
S1128,P11178,three_point,True
S1129,P3950,three_point,True
S1130,P11948,paint,True
S1131,P14496,midrange,False
S1132,P11451,midrange,False
S1133,P15592,three_point,True
S1134,P8486,paint,True
S1135,P7717,three_point,False
S1136,P1485,midrange,False
S1137,P16491,midrange,False
S1138,P11838,paint,True
S1139,P7737,three_point,False
S1140,P19493,midrange,True
S1141,P6690,paint,True
S1142,P10985,paint,True
S1143,P11746,midrange,False
S1144,P9493,paint,True
S1145,P5567,midrange,True
S1146,P11212,three_point,True
S1147,P11476,midrange,False
S1148,P19167,three_point,True
S1149,P16446,midrange,False
S1150,P11677,midrange,False
S1151,P12569,paint,False
S1152,P7673,three_point,True
S1153,P7536,paint,False
S1154,P2978,paint,True
S1155,P14622,paint,True
S1156,P19419,midrange,False
S1157,P12089,midrange,True
S1158,P6668,paint,True
S1159,P3130,midrange,False
S1160,P10444,three_point,True
S1161,P917,three_point,True
S1162,P8422,midrange,False
S1163,P3680,paint,False
S1164,P11733,paint,True
S1165,P15375,midrange,False
S1166,P9329,midrange,False
S1167,P5833,paint,True
S1168,P9601,three_point,True
S1169,P11191,three_point,False
S1170,P10200,three_point,True
S1171,P11019,paint,True
S1172,P8972,paint,False
S1173,P16994,midrange,False
S1174,P11267,midrange,False
S1175,P12067,three_point,True
S1176,P14305,three_point,True
S1177,P19505,paint,False
S1178,P7119,three_point,False
S1179,P16882,midrange,False
S1180,P2930,three_point,False
S1181,P12381,three_point,False
S1182,P1715,midrange,True
S1183,P6500,midrange,True
S1184,P1699,paint,True
S1185,P19392,paint,True
S1186,P13990,midrange,False
S1187,P15404,paint,False
S1188,P14637,paint,False
S1189,P12125,midrange,True
S1190,P635,three_point,True
S1191,P18406,three_point,True
S1192,P11506,midrange,True
S1193,P4920,midrange,False
S1194,P18899,paint,False
S1195,P9608,midrange,True
S1196,P19217,midrange,False
S1197,P11432,midrange,True
S1198,P8853,three_point,False
S1199,P180,paint,False
S1200,P16566,paint,False
S1201,P6550,paint,True
S1202,P19467,paint,False
S1203,P9228,paint,False
S1204,P5984,midrange,False
S1205,P14496,three_point,False
S1206,P12388,paint,True
S1207,P9134,midrange,False
S1208,P4938,midrange,True
S1209,P930,three_point,True
S1210,P14940,midrange,True
S1211,P12842,paint,False
S1212,P18924,midrange,False
S1213,P8776,three_point,False
S1214,P2318,paint,False
S1215,P8117,three_point,False
S1216,P17433,three_point,True
S1217,P4155,paint,False
S1218,P15468,midrange,True
S1219,P10408,midrange,False
S1220,P10062,paint,True
S1221,P12823,midrange,False
S1222,P14073,paint,False
S1223,P8617,paint,True
S1224,P8127,midrange,True
S1225,P18186,midrange,True
S1226,P10642,paint,True
S1227,P4651,paint,True
S1228,P3168,three_point,False
S1229,P6422,midrange,True
S1230,P12630,paint,False
S1231,P13557,paint,True
S1232,P16394,paint,True
S1233,P6125,three_point,False
S1234,P15444,three_point,True
S1235,P16816,paint,False
S1236,P15921,three_point,False
S1237,P18694,three_point,True
S1238,P19136,three_point,False
S1239,P14274,paint,True
S1240,P8788,midrange,True
S1241,P10750,midrange,False
S1242,P7053,midrange,False
S1243,P18039,midrange,True
S1244,P4795,three_point,True
S1245,P710,midrange,True
S1246,P19201,three_point,False
S1247,P7034,three_point,True
S1248,P19891,paint,False
S1249,P19907,three_point,False
S1250,P14546,midrange,True
S1251,P10908,midrange,True
S1252,P18804,three_point,True
S1253,P5719,three_point,True
S1254,P4521,three_point,False
S1255,P1645,midrange,True
S1256,P14220,three_point,False
S1257,P7966,three_point,True
S1258,P324,three_point,True
S1259,P5357,three_point,False
S1260,P15094,midrange,True
S1261,P4543,three_point,False
S1262,P17689,three_point,False
S1263,P4501,midrange,True
S1264,P9705,paint,True
S1265,P9164,midrange,True
S1266,P9958,midrange,True
S1267,P14292,paint,True
S1268,P15111,three_point,True
S1269,P2870,paint,True
S1270,P4634,paint,False
S1271,P5785,paint,False
S1272,P8381,midrange,True
S1273,P3237,three_point,False
S1274,P10872,midrange,True
S1275,P19991,three_point,False
S1276,P12312,three_point,True
S1277,P11730,paint,True
S1278,P15716,midrange,False
S1279,P14224,paint,True
S1280,P255,midrange,True
S1281,P3952,midrange,True
S1282,P14091,midrange,True
S1283,P15487,paint,False
S1284,P14905,paint,True
S1285,P6148,midrange,False
S1286,P14947,three_point,True
S1287,P9425,three_point,False
S1288,P6878,paint,True
S1289,P16814,midrange,False
S1290,P18291,paint,False
S1291,P2376,paint,True
S1292,P8492,three_point,True
S1293,P15746,three_point,False
S1294,P16546,midrange,False
S1295,P15960,three_point,False
S1296,P17658,paint,False
S1297,P13647,three_point,True
S1298,P2322,paint,False
S1299,P7758,midrange,False
S1300,P5782,three_point,False
S1301,P298,paint,True
S1302,P5608,paint,True
S1303,P11918,paint,True
S1304,P12969,three_point,False
S1305,P697,midrange,True
S1306,P14021,midrange,True
S1307,P5921,paint,False
S1308,P10412,three_point,True
S1309,P13476,midrange,True
S1310,P1276,midrange,False
S1311,P17307,midrange,False
S1312,P18319,three_point,True
S1313,P13901,midrange,True
S1314,P17956,paint,True
S1315,P14393,three_point,True
S1316,P364,midrange,False
S1317,P7170,paint,True
S1318,P17207,paint,False
S1319,P1543,paint,False
S1320,P1239,three_point,True
S1321,P11521,paint,False
S1322,P2919,paint,True
S1323,P5442,midrange,True
S1324,P19508,paint,False
S1325,P15721,three_point,True
S1326,P5787,three_point,True
S1327,P19268,paint,False
S1328,P14240,midrange,False
S1329,P12174,paint,False
S1330,P10172,midrange,False
S1331,P18850,midrange,True
S1332,P5127,paint,False
S1333,P9921,paint,True
S1334,P4334,paint,True
S1335,P17433,midrange,True
S1336,P16793,midrange,True
S1337,P161,midrange,True
S1338,P11401,paint,False
S1339,P4258,midrange,False
S1340,P15406,midrange,False
S1341,P6339,three_point,True
S1342,P10500,three_point,False
S1343,P6134,three_point,False
S1344,P2018,midrange,False
S1345,P13432,three_point,False
S1346,P5659,midrange,True
S1347,P9689,three_point,True
S1348,P9122,midrange,False
S1349,P3729,three_point,False
S1350,P11415,three_point,True
S1351,P10601,midrange,True
S1352,P9297,three_point,False
S1353,P13974,three_point,False
S1354,P15931,paint,False
S1355,P13788,three_point,False
S1356,P12344,midrange,False
S1357,P16137,paint,True
S1358,P6761,three_point,False
S1359,P16481,paint,False
S1360,P9682,midrange,False
S1361,P10992,three_point,True
S1362,P9996,three_point,True
S1363,P11979,three_point,True
S1364,P11194,midrange,False
S1365,P18566,three_point,False
S1366,P15581,paint,False
S1367,P3307,three_point,True
S1368,P1914,paint,False
S1369,P3194,midrange,True
S1370,P6177,paint,True
S1371,P1895,paint,True
S1372,P6040,paint,False
S1373,P19766,paint,True
S1374,P10711,midrange,True
S1375,P18835,midrange,False
S1376,P3191,midrange,False
S1377,P16542,midrange,True
S1378,P16355,three_point,True
S1379,P3372,three_point,True
S1380,P7770,three_point,False
S1381,P4804,paint,True
S1382,P12886,three_point,False
S1383,P19271,three_point,True
S1384,P10339,midrange,False
S1385,P13863,paint,False
S1386,P18472,three_point,False
S1387,P15727,three_point,False
S1388,P4151,three_point,False
S1389,P17542,paint,True
S1390,P13141,three_point,False
S1391,P13874,three_point,False
S1392,P10147,midrange,False
S1393,P9857,paint,True
S1394,P19151,paint,False
S1395,P9230,paint,True
S1396,P8556,three_point,False
S1397,P18176,paint,True
S1398,P4499,three_point,False
S1399,P15132,three_point,False
S1400,P4508,midrange,False
S1401,P14425,midrange,True
S1402,P590,midrange,True
S1403,P5682,paint,False
S1404,P19963,midrange,True
S1405,P9708,paint,False
S1406,P4615,paint,True
S1407,P17317,midrange,True
S1408,P2145,three_point,False
S1409,P13002,paint,False
S1410,P17834,three_point,False
S1411,P14573,three_point,True
S1412,P15764,midrange,False
S1413,P8100,midrange,False
S1414,P14214,paint,False
S1415,P16484,midrange,False
S1416,P1066,midrange,False
S1417,P4034,midrange,True
S1418,P15202,midrange,True
S1419,P9189,midrange,False
S1420,P9284,three_point,True
S1421,P18403,paint,True
S1422,P7809,three_point,False
S1423,P9636,three_point,True
S1424,P10305,midrange,False
S1425,P19490,three_point,False
S1426,P15490,midrange,False
S1427,P12260,midrange,False
S1428,P3856,three_point,False
S1429,P8460,three_point,True
S1430,P6493,midrange,False
S1431,P17222,midrange,True
S1432,P14385,midrange,False
S1433,P12549,midrange,True
S1434,P16107,paint,True
S1435,P14287,paint,True
S1436,P14124,three_point,False
S1437,P18399,midrange,True
S1438,P6867,midrange,False
S1439,P11695,midrange,True
S1440,P13336,three_point,False
S1441,P16971,paint,True
S1442,P16472,three_point,False
S1443,P3525,paint,False
S1444,P11550,paint,False
S1445,P14376,three_point,True
S1446,P4348,paint,False
S1447,P12931,paint,True
S1448,P1610,midrange,True
S1449,P13521,three_point,False
S1450,P19883,midrange,True
S1451,P10190,paint,False
S1452,P14741,three_point,False
S1453,P19582,midrange,True
S1454,P2254,three_point,True
S1455,P5427,paint,False
S1456,P17052,midrange,True
S1457,P5466,three_point,False
S1458,P17902,three_point,True
S1459,P16731,midrange,False
S1460,P432,three_point,False
S1461,P2391,midrange,True
S1462,P96,paint,True
S1463,P5901,paint,True
S1464,P2430,paint,True
S1465,P15778,paint,False
S1466,P11520,three_point,False
S1467,P12793,three_point,False
S1468,P19839,midrange,False
S1469,P13324,midrange,True
S1470,P2556,midrange,False
S1471,P2292,midrange,True
S1472,P4134,paint,False
S1473,P16803,midrange,False
S1474,P15473,three_point,True
S1475,P2931,paint,False
S1476,P321,three_point,True
S1477,P19183,midrange,True
S1478,P10924,paint,True
S1479,P2646,three_point,True
S1480,P18177,midrange,False
S1481,P3225,three_point,False
S1482,P3394,paint,False
S1483,P12510,midrange,False
S1484,P9443,midrange,True
S1485,P2515,three_point,True
S1486,P7377,paint,False
S1487,P16528,midrange,True
S1488,P12670,three_point,True
S1489,P15954,three_point,True
S1490,P14722,three_point,True
S1491,P16252,three_point,False
S1492,P11923,three_point,False
S1493,P16712,midrange,False
S1494,P956,midrange,False
S1495,P4852,midrange,True
S1496,P15208,paint,False
S1497,P18305,paint,False
S1498,P5700,paint,False
S1499,P6260,three_point,False
S1500,P6962,paint,True
S1501,P8891,three_point,False
S1502,P18337,paint,False
S1503,P1816,midrange,True
S1504,P11092,midrange,True
S1505,P10933,midrange,False
S1506,P4699,midrange,False
S1507,P18158,paint,False
S1508,P4786,three_point,False
S1509,P15745,paint,False
S1510,P5638,midrange,False
S1511,P3452,three_point,True
S1512,P13991,three_point,True
S1513,P15507,three_point,False
S1514,P15240,three_point,False
S1515,P4994,three_point,True
S1516,P8078,paint,True
S1517,P756,midrange,False
S1518,P1358,midrange,False
S1519,P8611,midrange,True
S1520,P19269,paint,True
S1521,P19816,midrange,False
S1522,P7852,three_point,False
S1523,P15690,midrange,True
S1524,P15509,three_point,False
S1525,P16822,midrange,True
S1526,P12217,midrange,True
S1527,P12610,three_point,True
S1528,P19294,three_point,False
S1529,P18765,paint,True
S1530,P8206,midrange,True
S1531,P2721,midrange,False
S1532,P2137,paint,True
S1533,P12268,paint,False
S1534,P5936,three_point,True
S1535,P6969,paint,True
S1536,P502,midrange,True
S1537,P12600,midrange,True
S1538,P11185,paint,True
S1539,P15991,three_point,False
S1540,P1316,three_point,False
S1541,P12880,midrange,False
S1542,P19937,paint,False
S1543,P5963,paint,True
S1544,P12878,three_point,True
S1545,P8777,three_point,False
S1546,P8863,midrange,True
S1547,P2223,three_point,True
S1548,P3015,paint,False
S1549,P1548,paint,True
S1550,P10796,three_point,False
S1551,P19585,three_point,False
S1552,P10872,paint,True
S1553,P8754,midrange,False
S1554,P12919,paint,True
S1555,P17657,midrange,True
S1556,P1419,paint,True
S1557,P1670,midrange,False
S1558,P18168,midrange,False
S1559,P2130,midrange,False
S1560,P9814,midrange,True
S1561,P1702,paint,False
S1562,P16594,three_point,False
S1563,P8795,three_point,False
S1564,P12500,three_point,True
S1565,P4230,paint,True
S1566,P1783,three_point,False
S1567,P12071,paint,False
S1568,P7919,paint,False
S1569,P16074,paint,True
S1570,P8387,three_point,False
S1571,P3758,paint,True
S1572,P9138,paint,False
S1573,P12416,paint,True
S1574,P13271,three_point,True
S1575,P15422,paint,True
S1576,P18979,three_point,True
S1577,P12904,three_point,False
S1578,P3991,paint,True
S1579,P12369,midrange,True
S1580,P17024,midrange,True
S1581,P15271,three_point,False
S1582,P10566,paint,False
S1583,P2226,three_point,True
S1584,P9784,paint,False
S1585,P326,three_point,True
S1586,P1924,three_point,False
S1587,P654,paint,False
S1588,P8908,midrange,True
S1589,P9420,midrange,False
S1590,P4230,three_point,False
S1591,P12053,three_point,True
S1592,P13540,three_point,True
S1593,P1751,three_point,True
S1594,P16580,three_point,True
S1595,P3079,midrange,False
S1596,P10854,midrange,False
S1597,P665,paint,True
S1598,P15443,three_point,True
S1599,P2516,paint,False
S1600,P15373,midrange,False
S1601,P7581,midrange,False
S1602,P6221,three_point,True
S1603,P238,three_point,False
S1604,P2415,paint,True
S1605,P11319,three_point,True
S1606,P7858,midrange,False
S1607,P18569,paint,True
S1608,P13245,midrange,True
S1609,P9355,paint,False
S1610,P17370,paint,True
S1611,P7440,paint,True
S1612,P15143,paint,True
S1613,P4900,three_point,False
S1614,P3557,three_point,False
S1615,P13281,midrange,False
S1616,P11470,paint,True
S1617,P5853,three_point,False
S1618,P5720,three_point,True
S1619,P8455,paint,True
S1620,P19364,midrange,False
S1621,P16549,midrange,False
S1622,P9423,midrange,True
S1623,P7145,paint,True
S1624,P18071,midrange,False
S1625,P7230,three_point,True
S1626,P9093,three_point,False
S1627,P18558,paint,True
S1628,P8425,three_point,True
S1629,P18626,midrange,True
S1630,P7958,paint,True
S1631,P18206,paint,False
S1632,P16160,paint,True
S1633,P3270,three_point,False
S1634,P5816,midrange,False
S1635,P16997,paint,False
S1636,P9701,midrange,True
S1637,P544,midrange,True
S1638,P18967,three_point,True
S1639,P14012,paint,True
S1640,P5001,paint,True
S1641,P6627,paint,True
S1642,P1452,midrange,False
S1643,P4120,midrange,True
S1644,P3604,three_point,True
S1645,P18904,three_point,False
S1646,P17700,midrange,False
S1647,P18232,paint,True
S1648,P12,midrange,True
S1649,P6427,paint,False
S1650,P17284,three_point,True
S1651,P9200,paint,False
S1652,P780,paint,False
S1653,P8888,paint,False
S1654,P3092,three_point,False
S1655,P10193,paint,False
S1656,P11154,midrange,False
S1657,P6613,midrange,True
S1658,P13568,paint,True
S1659,P6237,midrange,True
S1660,P626,midrange,False
S1661,P14154,midrange,False
S1662,P1953,paint,False
S1663,P7376,paint,False
S1664,P7263,paint,True
S1665,P2176,three_point,True
S1666,P14545,three_point,True
S1667,P13857,paint,False
S1668,P11730,three_point,False
S1669,P2482,paint,False
S1670,P1627,midrange,False
S1671,P17937,paint,False
S1672,P9972,midrange,True
S1673,P9094,three_point,True
S1674,P19451,midrange,False
S1675,P8571,paint,False
S1676,P9603,paint,False
S1677,P7669,midrange,True
S1678,P17344,paint,True
S1679,P10933,three_point,True
S1680,P16069,paint,False
S1681,P14777,midrange,True
S1682,P14338,midrange,True
S1683,P4991,three_point,True
S1684,P10777,paint,False
S1685,P4680,midrange,True
S1686,P17449,midrange,True
S1687,P6432,three_point,False
S1688,P1923,paint,True
S1689,P4682,midrange,False
S1690,P9188,paint,True
S1691,P9994,three_point,True
S1692,P14759,midrange,False
S1693,P9347,paint,False
S1694,P19075,paint,True
S1695,P15273,paint,False
S1696,P9086,midrange,True
S1697,P9855,paint,False
S1698,P13330,midrange,True
S1699,P8134,three_point,True
S1700,P384,midrange,False
S1701,P8125,paint,True
S1702,P10140,paint,True
S1703,P11958,three_point,True
S1704,P3674,paint,True
S1705,P4247,midrange,False
S1706,P8483,midrange,True
S1707,P14042,midrange,False
S1708,P11363,three_point,False
S1709,P5390,midrange,False
