des,close_approach_date,dist_km,relative_velocity_km_s,is_potentially_hazardous
NEO2582,2025-05-01,59141,9.2,False
NEO2583,2025-03-15,101062,11.5,True
NEO2584,2025-01-02,144255,10.5,True
NEO2585,2025-08-28,139760,10.6,True
NEO2586,2025-07-19,99601,6.8,True
NEO2587,2025-09-07,54765,13.5,True
NEO2588,2025-02-12,190977,4.0,False
NEO2589,2025-01-31,87988,9.3,True
NEO2590,2025-01-17,211622,14.1,True
NEO2591,2025-08-10,229165,14.7,False
NEO2592,2025-12-24,160334,14.9,False
NEO2593,2025-06-29,292084,6.3,True
NEO2594,2025-09-27,133989,8.9,True
NEO2595,2025-06-23,159091,14.6,True
NEO2596,2025-12-23,234061,4.1,False
NEO2597,2025-06-13,145514,4.1,True
NEO2598,2025-05-04,154950,14.2,False
NEO2599,2025-10-08,94480,12.4,True
NEO2600,2025-11-06,226997,3.4,True
NEO2601,2025-10-21,101525,7.3,False
NEO2602,2025-09-29,124117,12.4,False
NEO2603,2025-05-25,30058,9.3,False
NEO2604,2025-04-09,215855,4.0,True
NEO2605,2025-03-02,131742,8.9,True
NEO2606,2025-06-13,78572,11.1,False
NEO2607,2025-12-12,222786,3.5,False
NEO2608,2025-08-19,223778,9.2,False
NEO2609,2025-06-18,120488,7.8,True
NEO2610,2025-04-24,126603,11.9,False
NEO2611,2025-01-23,239089,9.5,True
NEO2612,2025-06-22,97542,3.3,False
NEO2613,2025-09-08,34699,13.4,False
NEO2614,2025-04-25,133720,3.8,False
NEO2615,2025-02-25,42788,13.6,False
NEO2616,2025-04-09,82439,5.2,True
NEO2617,2025-04-08,228533,8.1,False
NEO2618,2025-04-04,204797,4.4,True
NEO2619,2025-11-21,85209,8.6,False
NEO2620,2025-03-26,182512,3.7,False
NEO2621,2025-08-13,278364,14.7,True
NEO2622,2025-06-14,256924,14.0,True
NEO2623,2025-09-05,96261,6.8,True
NEO2624,2025-10-19,53913,5.1,True
NEO2625,2025-04-11,150477,5.1,False
NEO2626,2025-12-06,41216,7.1,False
NEO2627,2025-08-27,170445,14.3,False
NEO2628,2025-02-10,278773,7.5,False
NEO2629,2025-06-21,121791,12.6,False
NEO2630,2025-12-05,252662,8.7,True
NEO2631,2025-12-31,31038,8.0,True
NEO2632,2025-09-09,262807,13.8,False
NEO2633,2025-02-05,107111,6.6,True
NEO2634,2025-09-29,65277,3.2,True
NEO2635,2025-03-31,227166,9.7,True
NEO2636,2025-04-29,92893,7.5,False
NEO2637,2025-11-26,98698,7.5,True
NEO2638,2025-10-28,177426,12.3,False
NEO2639,2025-01-02,84159,9.1,False
NEO2640,2025-08-16,215777,11.5,False
NEO2641,2025-07-19,191746,5.2,True
NEO2642,2025-05-01,148685,9.9,False
NEO2643,2025-01-23,223003,8.3,True
NEO2644,2025-07-27,105399,5.4,False
NEO2645,2025-12-26,202874,4.6,True
NEO2646,2025-04-28,107112,14.2,False
NEO2647,2025-01-14,130490,3.3,True
NEO2648,2025-02-10,248833,13.2,True
NEO2649,2025-10-10,137700,9.8,False
NEO2650,2025-12-10,103675,8.4,True
NEO2651,2025-11-07,46749,9.2,False
NEO2652,2025-04-13,215307,7.9,True
NEO2653,2025-03-20,86244,5.6,False
NEO2654,2025-09-06,181415,8.5,False
NEO2655,2025-12-10,167086,10.7,False
NEO2656,2025-06-22,207815,9.0,True
NEO2657,2025-02-01,53431,7.9,True
NEO2658,2025-01-05,79629,9.7,False
NEO2659,2025-10-24,273199,10.6,False
NEO2660,2025-05-18,296334,14.2,True
NEO2661,2025-03-14,244610,4.4,True
NEO2662,2025-02-02,61124,6.0,True
NEO2663,2025-07-09,258425,6.9,False
NEO2664,2025-01-06,52743,13.3,True
NEO2665,2025-02-17,71465,3.1,True
NEO2666,2025-06-16,225231,13.5,False
NEO2667,2025-03-07,226336,12.6,False
NEO2668,2025-12-29,72549,8.0,False
NEO2669,2025-10-31,231828,10.7,True
NEO2670,2025-03-02,116807,8.2,False
NEO2671,2025-11-18,183852,12.8,True
NEO2672,2025-01-09,270970,11.5,False
NEO2673,2025-02-04,247072,10.7,False
NEO2674,2025-09-01,234739,3.8,False
NEO2675,2025-03-18,76523,4.1,False
NEO2676,2025-05-30,203044,11.9,True
NEO2677,2025-01-23,42787,14.9,False
NEO2678,2025-12-20,228355,13.0,False
NEO2679,2025-09-16,274374,9.0,True
NEO2680,2025-02-02,293678,14.4,True
NEO2681,2025-04-23,242025,8.0,True
NEO2682,2025-04-27,165491,12.2,True
NEO2683,2025-06-11,255754,7.1,True
NEO2684,2025-01-13,143397,11.0,True
NEO2685,2025-06-27,76534,14.2,True
NEO2686,2025-01-24,177409,12.3,True
NEO2687,2025-08-26,125205,11.9,True
NEO2688,2025-10-22,30262,9.8,False
NEO2689,2025-09-29,82504,14.7,False
NEO2690,2025-10-17,161270,10.7,False
NEO2691,2025-04-12,56296,11.9,False
NEO2692,2025-07-31,231223,5.0,True
NEO2693,2025-08-03,127139,5.1,True
NEO2694,2025-02-13,53226,4.3,False
NEO2695,2025-12-25,232969,11.1,True
NEO2696,2025-09-30,84112,10.8,True
NEO2697,2025-12-24,242088,14.3,False
NEO2698,2025-05-16,111588,13.4,False
NEO2699,2025-04-03,67653,11.9,False
NEO2700,2025-01-25,141239,11.4,False
NEO2701,2025-02-12,36594,13.9,False
NEO2702,2025-08-19,186884,12.5,False
NEO2703,2025-11-14,274994,14.2,True
NEO2704,2025-01-05,262439,13.1,True
NEO2705,2025-10-08,33802,12.3,False
NEO2706,2025-04-10,101667,12.7,True
NEO2707,2025-02-27,234564,10.8,False
NEO2708,2025-12-27,66210,11.7,True
NEO2709,2025-07-21,241029,7.4,False
NEO2710,2025-09-27,177753,11.6,False
NEO2711,2025-04-04,58682,14.0,True
NEO2712,2025-10-07,71052,14.0,True
NEO2713,2025-04-14,195796,10.0,True
NEO2714,2025-06-21,265962,6.0,False
NEO2715,2025-07-11,288978,8.3,False
NEO2716,2025-04-06,294087,11.3,True
NEO2717,2025-07-15,44942,11.9,True
NEO2718,2025-08-26,84535,14.3,True
NEO2719,2025-05-08,120138,3.5,True
NEO2720,2025-12-26,249912,6.6,True
NEO2721,2025-08-19,207168,14.8,True
NEO2722,2025-07-08,198211,4.8,True
NEO2723,2025-03-06,133324,8.8,False
NEO2724,2025-04-15,123486,12.6,False
NEO2725,2025-03-27,285265,4.5,False
NEO2726,2025-05-04,165777,14.3,True
NEO2727,2025-09-10,123648,5.9,True
NEO2728,2025-06-19,173116,11.6,False
NEO2729,2025-09-28,134379,7.1,True
NEO2730,2025-10-26,176254,10.2,True
NEO2731,2025-12-07,40702,6.2,False
NEO2732,2025-05-26,65713,13.3,True
NEO2733,2025-10-20,264501,4.0,False
NEO2734,2025-09-11,227281,12.8,True
NEO2735,2025-10-29,119499,4.1,True
NEO2736,2025-02-11,73310,9.0,False
NEO2737,2025-12-16,36739,14.6,True
NEO2738,2025-12-15,38953,14.6,False
NEO2739,2025-05-06,158007,3.2,True
NEO2740,2025-04-15,107811,10.0,False
NEO2741,2025-02-04,216720,4.8,True
NEO2742,2025-09-05,79471,10.3,True
NEO2743,2025-03-19,137433,12.6,False
NEO2744,2025-10-14,212476,10.1,False
NEO2745,2025-12-16,153750,3.5,True
NEO2746,2025-04-26,118605,11.6,False
NEO2747,2025-07-10,163886,14.2,True
NEO2748,2025-12-23,137704,9.0,False
NEO2749,2025-03-15,54484,4.0,False
NEO2750,2025-01-29,137348,13.9,False
NEO2751,2025-10-22,74938,7.1,True
NEO2752,2025-06-09,173449,4.8,True
NEO2753,2025-12-22,143934,5.3,False
NEO2754,2025-10-12,287002,8.0,True
NEO2755,2025-07-01,50691,8.5,True
NEO2756,2025-07-19,233668,4.0,False
NEO2757,2025-04-15,295580,14.7,False
NEO2758,2025-10-16,160617,5.5,False
NEO2759,2025-01-31,191069,5.0,False
NEO2760,2025-01-19,69616,10.0,False
NEO2761,2025-09-25,165616,12.3,True
NEO2762,2025-01-11,190022,3.6,False
NEO2763,2025-08-19,63445,10.7,True
NEO2764,2025-07-02,104621,7.6,False
NEO2765,2025-06-12,278807,8.2,True
NEO2766,2025-10-01,85410,13.2,False
NEO2767,2025-11-17,149542,8.1,False
NEO2768,2025-03-28,265152,8.1,False
NEO2769,2025-03-26,104981,11.5,False
NEO2770,2025-06-12,192941,9.7,False
NEO2771,2025-02-12,256035,9.5,True
NEO2772,2025-11-25,132851,10.1,False
NEO2773,2025-02-10,144995,4.6,False
NEO2774,2025-09-03,272313,11.2,False
NEO2775,2025-04-17,148278,5.7,False
NEO2776,2025-05-21,255894,8.3,False
NEO2777,2025-02-15,115111,12.2,False
NEO2778,2025-01-04,147501,8.6,True
NEO2779,2025-04-27,263559,3.8,False
NEO2780,2025-02-16,221830,8.0,True
NEO2781,2025-10-19,150299,11.9,False
NEO2782,2025-01-24,64115,7.7,False
NEO2783,2025-12-16,57430,11.8,True
NEO2784,2025-07-17,48682,8.3,True
NEO2785,2025-07-07,40829,6.5,True
NEO2786,2025-07-22,113283,12.6,True
NEO2787,2025-11-14,87347,5.6,True
NEO2788,2025-10-08,286394,11.2,False
NEO2789,2025-03-13,131079,4.6,False
NEO2790,2025-07-01,140274,3.8,False
NEO2791,2025-05-29,168944,9.4,False
NEO2792,2025-05-15,61835,10.9,False
NEO2793,2025-09-13,78791,3.8,False
NEO2794,2025-04-01,97005,13.6,True
NEO2795,2025-06-18,46551,10.9,True
NEO2796,2025-03-29,98966,7.5,True
NEO2797,2025-01-10,220297,15.0,True
NEO2798,2025-07-17,140104,5.5,False
NEO2799,2025-01-27,175664,12.0,True
NEO2800,2025-06-29,56069,6.5,False
NEO2801,2025-09-02,263515,13.0,True
NEO2802,2025-11-15,194110,6.2,False
NEO2803,2025-12-20,252029,6.7,True
NEO2804,2025-09-06,168567,3.6,False
NEO2805,2025-06-18,120877,12.8,False
NEO2806,2025-06-27,34516,7.4,False
NEO2807,2025-01-05,233878,6.6,False
NEO2808,2025-10-03,291308,10.9,False
NEO2809,2025-08-21,115702,8.5,True
NEO2810,2025-12-27,260446,9.1,True
NEO2811,2025-12-29,39755,10.0,False
NEO2812,2025-12-11,253440,4.9,False
NEO2813,2025-03-05,110018,8.5,True
NEO2814,2025-01-27,115904,13.7,True
NEO2815,2025-02-07,253488,5.9,True
NEO2816,2025-06-07,165940,8.1,True
NEO2817,2025-09-23,46667,8.5,False
NEO2818,2025-12-26,46760,12.5,False
NEO2819,2025-07-28,247328,7.7,False
NEO2820,2025-10-03,54461,5.1,True
NEO2821,2025-11-21,97920,10.0,False
NEO2822,2025-01-20,207406,6.7,False
NEO2823,2025-11-27,264907,9.3,False
NEO2824,2025-12-31,226427,12.8,False
NEO2825,2025-05-31,238197,3.4,True
NEO2826,2025-04-28,156540,4.5,True
NEO2827,2025-05-11,90672,6.2,False
NEO2828,2025-07-21,228069,10.1,False
NEO2829,2025-05-11,89373,10.4,True
NEO2830,2025-12-30,150317,8.8,False
NEO2831,2025-10-27,168878,9.0,True
NEO2832,2025-01-21,131388,4.7,True
NEO2833,2025-08-16,37513,9.2,True
NEO2834,2025-10-05,144839,12.9,True
NEO2835,2025-04-17,233188,10.0,False
NEO2836,2025-12-16,179722,10.9,True
NEO2837,2025-06-14,278573,8.7,True
NEO2838,2025-09-08,238412,5.9,True
NEO2839,2025-12-12,256010,8.3,False
NEO2840,2025-05-16,122473,6.0,False
NEO2841,2025-06-28,285894,13.0,False
NEO2842,2025-08-17,195879,5.2,True
NEO2843,2025-04-25,45607,13.6,False
NEO2844,2025-05-01,106119,7.3,False
NEO2845,2025-10-20,31040,10.4,True
NEO2846,2025-08-02,179259,6.4,True
NEO2847,2025-12-07,198320,9.9,True
NEO2848,2025-02-01,111429,11.5,True
NEO2849,2025-08-30,107306,3.3,False
NEO2850,2025-02-07,142595,4.6,False
NEO2851,2025-07-06,272440,8.0,False
NEO2852,2025-10-14,267499,12.7,False
NEO2853,2025-11-30,94164,11.0,False
NEO2854,2025-04-23,86938,13.9,False
NEO2855,2025-09-20,285999,4.3,True
NEO2856,2025-05-05,298346,12.5,True
NEO2857,2025-12-17,85008,7.6,False
NEO2858,2025-09-26,153527,4.8,True
NEO2859,2025-05-22,284316,8.7,False
NEO2860,2025-01-23,79026,3.4,False
NEO2861,2025-12-11,84575,12.7,True
NEO2862,2025-09-13,37048,14.3,False
NEO2863,2025-07-18,207454,7.7,False
NEO2864,2025-07-12,256285,6.4,False
NEO2865,2025-11-23,122621,14.0,True
NEO2866,2025-08-31,267925,11.1,True
NEO2867,2025-09-11,38957,8.7,True
NEO2868,2025-05-06,122426,8.4,True
NEO2869,2025-03-05,256869,13.0,False
NEO2870,2025-04-13,33517,12.8,True
NEO2871,2025-01-16,139382,8.5,True
NEO2872,2025-02-05,109475,10.6,True
NEO2873,2025-04-08,248285,10.9,False
NEO2874,2025-06-12,191142,11.7,False
NEO2875,2025-04-04,205618,7.7,True
NEO2876,2025-04-26,259228,14.4,False
NEO2877,2025-11-22,263819,5.7,True
NEO2878,2025-09-13,94497,11.9,True
NEO2879,2025-11-14,155147,12.8,True
NEO2880,2025-09-16,269975,4.2,True
NEO2881,2025-04-02,116918,4.6,True
NEO2882,2025-07-23,41237,10.8,True
NEO2883,2025-06-09,209698,6.9,False
NEO2884,2025-11-11,31866,3.3,True
NEO2885,2025-01-27,276287,5.7,False
NEO2886,2025-04-05,152491,14.3,False
NEO2887,2025-10-26,209124,14.6,False
NEO2888,2025-01-20,131239,9.9,True
NEO2889,2025-08-22,225470,5.7,False
NEO2890,2025-03-23,201712,12.7,True
NEO2891,2025-07-17,268855,4.2,True
NEO2892,2025-04-23,178837,9.4,True
NEO2893,2025-01-06,180275,7.3,True
NEO2894,2025-10-01,253953,3.6,True
NEO2895,2025-12-25,283434,3.5,True
NEO2896,2025-02-18,59209,7.6,True
NEO2897,2025-12-26,282257,12.0,False
NEO2898,2025-03-05,118046,3.3,True
NEO2899,2025-12-15,244034,9.1,True
NEO2900,2025-02-25,103252,8.7,True
NEO2901,2025-04-11,148316,3.9,False
NEO2902,2025-06-29,61873,11.0,True
NEO2903,2025-05-26,66853,14.4,False
NEO2904,2025-07-13,173369,11.7,True
NEO2905,2025-09-16,93417,4.5,True
NEO2906,2025-09-28,66795,5.2,True
NEO2907,2025-01-02,142556,12.5,False
NEO2908,2025-02-14,216021,3.8,True
NEO2909,2025-04-11,218088,8.0,True
NEO2910,2025-08-29,126373,13.4,False
NEO2911,2025-03-06,253012,9.0,True
NEO2912,2025-03-29,286920,10.5,False
NEO2913,2025-08-10,128102,4.2,False
NEO2914,2025-03-21,237510,10.6,False
NEO2915,2025-06-09,157828,7.2,True
NEO2916,2025-02-17,281453,11.6,False
NEO2917,2025-02-07,98200,8.4,True
NEO2918,2025-12-30,183456,4.7,True
NEO2919,2025-10-24,161900,13.4,True
NEO2920,2025-09-11,76663,15.0,True
NEO2921,2025-10-19,120534,5.3,False
NEO2922,2025-10-07,78256,9.6,True
NEO2923,2025-03-17,281509,4.8,True
NEO2924,2025-07-16,193239,14.7,True
NEO2925,2025-10-14,145407,11.3,True
NEO2926,2025-09-29,55057,7.7,True
NEO2927,2025-05-16,225956,6.1,False
NEO2928,2025-04-13,75224,3.6,True
NEO2929,2025-07-26,249575,11.2,False
NEO2930,2025-12-14,105373,5.2,False
NEO2931,2025-02-07,67653,13.6,False
NEO2932,2025-05-20,50667,12.0,False
NEO2933,2025-03-15,283012,7.1,False
NEO2934,2025-09-29,263522,14.9,True
NEO2935,2025-07-04,287385,4.6,True
NEO2936,2025-09-04,33404,11.4,False
NEO2937,2025-12-05,142160,12.1,True
NEO2938,2025-07-27,36797,7.0,True
NEO2939,2025-01-11,212114,3.4,False
NEO2940,2025-07-28,117431,13.1,True
NEO2941,2025-02-10,208217,11.1,False
NEO2942,2025-09-04,235692,4.9,True
NEO2943,2025-07-19,289586,3.1,True
NEO2944,2025-11-21,256180,4.1,True
NEO2945,2025-10-15,159359,7.2,True
NEO2946,2025-06-20,269738,10.3,True
NEO2947,2025-05-05,51728,4.0,True
NEO2948,2025-12-19,89317,9.0,False
NEO2949,2025-05-31,171789,6.4,False
NEO2950,2025-10-18,37594,11.6,False
NEO2951,2025-12-26,88778,8.0,True
NEO2952,2025-03-13,60519,13.8,False
NEO2953,2025-02-08,144318,10.6,True
NEO2954,2025-04-10,287608,7.1,False
NEO2955,2025-06-05,47991,10.2,False
NEO2956,2025-12-07,204134,11.7,False
NEO2957,2025-02-22,139398,10.9,False
NEO2958,2025-06-02,109181,6.3,False
NEO2959,2025-12-23,223312,14.0,True
NEO2960,2025-08-01,69461,9.0,True
NEO2961,2025-12-11,33708,4.2,False
NEO2962,2025-09-16,284477,7.7,True
NEO2963,2025-04-20,202818,5.2,False
NEO2964,2025-05-17,218628,5.2,False
NEO2965,2025-09-20,222294,4.6,False
NEO2966,2025-12-06,120850,5.6,True
NEO2967,2025-01-21,143960,8.1,True
NEO2968,2025-09-11,144303,4.3,True
NEO2969,2025-12-11,83732,5.4,True
NEO2970,2025-07-16,126204,13.0,False
NEO2971,2025-02-03,282390,8.0,True
NEO2972,2025-12-31,41217,4.4,True
NEO2973,2025-01-24,262292,11.9,False
NEO2974,2025-10-08,250674,6.7,True
NEO2975,2025-09-07,174230,14.2,True
NEO2976,2025-04-05,228425,4.2,False
NEO2977,2025-07-14,241141,14.3,True
NEO2978,2025-10-09,119318,12.7,True
NEO2979,2025-09-23,217614,12.2,False
NEO2980,2025-03-14,187282,13.6,True
NEO2981,2025-12-03,256886,7.0,True
NEO2982,2025-06-28,296300,8.2,True
NEO2983,2025-11-20,57394,7.7,True
NEO2984,2025-05-29,164018,8.4,False
NEO2985,2025-04-20,250364,9.3,True
NEO2986,2025-09-23,102998,4.8,False
NEO2987,2025-07-12,191240,7.2,True
NEO2988,2025-07-30,186070,12.0,False
NEO2989,2025-08-15,90877,12.7,False
NEO2990,2025-03-22,98348,7.9,True
NEO2991,2025-04-13,93454,3.2,True
NEO2992,2025-08-13,107858,5.2,False
NEO2993,2025-09-20,85852,8.1,True
NEO2994,2025-09-27,142647,6.2,True
NEO2995,2025-03-09,106914,11.0,False
NEO2996,2025-03-21,100690,9.1,True
NEO2997,2025-08-21,206391,11.0,False
NEO2998,2025-07-14,36899,5.3,True
NEO2999,2025-07-02,62139,3.1,False
NEO3000,2025-04-12,142494,9.1,True
NEO3001,2025-05-19,178951,4.7,False
NEO3002,2025-08-17,282894,11.7,False
NEO3003,2025-01-16,123388,5.8,True
NEO3004,2025-04-08,31827,14.6,False
NEO3005,2025-04-26,248259,7.2,True
NEO3006,2025-11-29,288766,11.2,True
NEO3007,2025-09-20,192704,8.2,False
NEO3008,2025-01-07,291223,14.3,True
NEO3009,2025-01-17,191508,5.3,True
NEO3010,2025-11-24,58067,3.5,True
NEO3011,2025-06-29,105957,5.5,True
NEO3012,2025-08-14,79153,14.4,False
NEO3013,2025-06-06,61590,11.2,False
NEO3014,2025-09-03,87025,10.6,True
NEO3015,2025-05-11,69799,13.8,True
NEO3016,2025-12-22,152680,12.9,False
NEO3017,2025-05-13,49075,4.7,False
NEO3018,2025-07-09,240762,10.0,False
NEO3019,2025-01-25,287089,6.9,False
NEO3020,2025-09-03,295706,13.5,True
NEO3021,2025-01-15,236969,6.7,False
NEO3022,2025-12-21,31387,9.4,False
NEO3023,2025-06-10,286411,4.7,False
NEO3024,2025-08-26,31691,14.8,False
NEO3025,2025-02-04,37408,11.6,True
NEO3026,2025-05-04,277085,4.6,True
NEO3027,2025-05-06,237001,7.9,True
NEO3028,2025-03-08,269088,8.7,True
NEO3029,2025-07-15,261664,9.8,True
NEO3030,2025-09-13,292215,11.5,True
NEO3031,2025-01-25,46241,7.1,True
NEO3032,2025-11-18,97723,3.5,False
NEO3033,2025-08-21,32149,12.6,False
NEO3034,2025-07-26,297229,4.1,True
NEO3035,2025-08-26,276307,8.0,False
NEO3036,2025-08-30,190926,8.7,False
NEO3037,2025-04-18,249795,8.5,True
NEO3038,2025-06-04,224600,5.4,False
NEO3039,2025-07-07,38127,4.0,True
NEO3040,2025-08-03,94805,14.8,True
NEO3041,2025-11-04,202977,8.8,False
NEO3042,2025-10-05,63730,9.9,False
NEO3043,2025-02-07,179917,9.0,True
NEO3044,2025-11-04,141366,4.1,True
NEO3045,2025-08-23,163207,9.6,False
NEO3046,2025-10-08,120493,7.2,True
NEO3047,2025-08-17,249356,8.5,True
NEO3048,2025-11-25,285641,12.7,False
NEO3049,2025-01-18,250219,3.3,True
NEO3050,2025-06-03,47076,11.8,True
NEO3051,2025-07-12,64519,5.2,False
NEO3052,2025-08-03,277608,4.8,False
NEO3053,2025-11-24,223385,11.6,False
NEO3054,2025-04-26,173470,12.3,True
NEO3055,2025-05-19,72438,6.1,False
NEO3056,2025-12-06,276152,5.4,False
NEO3057,2025-07-03,167297,4.6,False
NEO3058,2025-04-27,133425,7.2,True
NEO3059,2025-06-01,292401,9.4,False
NEO3060,2025-08-21,284099,11.4,False
NEO3061,2025-09-28,178103,8.9,False
NEO3062,2025-06-01,131076,10.0,True
NEO3063,2025-01-12,210206,4.7,False
NEO3064,2025-08-28,30784,8.4,True
NEO3065,2025-07-01,92413,8.4,True
NEO3066,2025-05-24,86583,12.2,False
NEO3067,2025-06-17,109676,6.1,True
NEO3068,2025-07-03,83962,9.5,True
NEO3069,2025-05-01,277679,11.0,False
NEO3070,2025-11-18,51975,5.4,False
NEO3071,2025-01-30,275301,7.5,False
NEO3072,2025-11-06,211674,4.7,False
NEO3073,2025-08-15,107697,10.8,False
NEO3074,2025-07-28,277675,13.6,False
NEO3075,2025-11-16,103813,13.1,False
NEO3076,2025-04-17,74977,12.3,False
NEO3077,2025-09-11,64623,12.2,False
NEO3078,2025-05-12,126731,14.3,True
NEO3079,2025-09-06,245912,5.1,True
NEO3080,2025-06-11,92988,7.6,True
NEO3081,2025-08-22,61759,8.3,False
NEO3082,2025-12-02,270694,11.1,False
NEO3083,2025-11-19,143960,9.1,False
NEO3084,2025-07-21,37307,12.2,False
NEO3085,2025-10-07,69261,12.4,True
NEO3086,2025-03-07,133162,11.9,True
NEO3087,2025-12-27,298210,3.6,False
NEO3088,2025-08-23,42720,5.7,True
NEO3089,2025-03-21,81144,8.4,False
NEO3090,2025-04-08,142635,10.0,True
NEO3091,2025-02-15,81773,11.6,True
NEO3092,2025-07-24,154890,9.8,False
NEO3093,2025-10-05,296030,9.8,True
NEO3094,2025-10-20,34029,7.2,False
NEO3095,2025-09-08,50888,10.9,True
NEO3096,2025-12-10,31362,11.9,True
NEO3097,2025-05-22,137348,6.7,False
NEO3098,2025-09-06,106587,9.7,False
NEO3099,2025-09-16,154175,7.8,False
NEO3100,2025-10-03,115779,4.8,True
NEO3101,2025-05-26,260561,12.0,False
NEO3102,2025-07-23,295422,3.4,False
NEO3103,2025-05-18,85586,7.2,False
NEO3104,2025-06-25,203182,5.3,False
NEO3105,2025-05-31,220641,9.1,False
NEO3106,2025-10-11,96660,3.6,False
NEO3107,2025-09-13,263832,14.9,True
NEO3108,2025-12-08,265588,6.6,True
NEO3109,2025-10-03,288333,8.0,True
NEO3110,2025-07-06,257470,8.6,True
NEO3111,2025-11-21,219766,11.7,True
NEO3112,2025-12-03,89739,6.7,False
NEO3113,2025-03-07,219267,6.4,False
NEO3114,2025-10-22,88448,11.6,True
NEO3115,2025-06-29,119016,8.1,True
NEO3116,2025-10-08,112821,6.6,False
NEO3117,2025-04-11,259295,7.5,True
NEO3118,2025-02-11,209068,9.2,False
NEO3119,2025-02-07,210150,11.5,True
NEO3120,2025-05-16,224263,5.4,True
NEO3121,2025-04-08,239464,4.4,False
NEO3122,2025-03-22,213220,10.2,False
NEO3123,2025-09-23,293990,8.1,False
NEO3124,2025-11-21,81918,9.1,False
NEO3125,2025-12-15,200381,4.7,True
NEO3126,2025-06-27,292601,7.5,False
NEO3127,2025-01-16,289400,14.9,False
NEO3128,2025-12-13,253219,3.1,False
NEO3129,2025-02-03,91675,11.7,False
NEO3130,2025-11-27,295929,8.3,True
NEO3131,2025-01-05,261551,8.4,True
NEO3132,2025-12-09,257447,5.9,True
NEO3133,2025-07-11,243963,10.4,False
NEO3134,2025-06-19,168802,4.8,False
NEO3135,2025-04-25,274130,12.2,False
NEO3136,2025-12-30,52351,5.6,False
NEO3137,2025-09-17,147820,4.7,True
NEO3138,2025-12-05,137349,3.6,False
NEO3139,2025-02-27,40611,6.0,False
NEO3140,2025-01-19,67307,11.5,False
NEO3141,2025-04-30,38510,7.6,False
NEO3142,2025-01-12,197655,4.1,False
NEO3143,2025-09-03,51293,5.5,True
NEO3144,2025-02-27,191298,5.4,False
NEO3145,2025-07-24,265549,12.6,False
NEO3146,2025-07-31,132825,12.3,True
NEO3147,2025-08-04,176727,6.2,False
NEO3148,2025-11-17,188367,4.5,True
NEO3149,2025-02-21,269015,8.5,False
NEO3150,2025-03-03,163416,12.1,True
NEO3151,2025-10-25,263181,12.1,True
NEO3152,2025-07-13,61590,6.3,True
NEO3153,2025-11-25,289415,7.6,False
NEO3154,2025-08-15,285793,11.4,False
NEO3155,2025-05-12,69263,5.4,True
NEO3156,2025-08-13,206223,3.4,False
NEO3157,2025-06-15,194084,11.3,False
NEO3158,2025-11-10,297454,7.4,True
NEO3159,2025-05-06,241408,13.1,True
NEO3160,2025-04-04,40165,11.8,False
NEO3161,2025-07-03,123290,12.5,True
NEO3162,2025-02-28,66801,14.5,False
NEO3163,2025-04-05,258637,7.1,False
NEO3164,2025-04-13,33305,6.6,False
NEO3165,2025-06-05,66048,10.6,False
NEO3166,2025-01-28,257711,3.7,True
NEO3167,2025-03-10,112994,8.8,False
NEO3168,2025-08-26,54460,12.9,True
NEO3169,2025-11-28,276949,9.5,True
NEO3170,2025-01-19,210008,10.0,True
NEO3171,2025-08-05,233479,12.3,True
NEO3172,2025-08-20,215133,8.7,False
NEO3173,2025-09-06,113797,7.0,True
NEO3174,2025-04-01,262102,5.2,False
NEO3175,2025-09-30,270671,12.1,False
NEO3176,2025-09-08,85568,11.5,True
NEO3177,2025-02-03,213595,9.4,False
NEO3178,2025-10-07,237254,9.0,True
NEO3179,2025-08-15,289005,12.9,True
NEO3180,2025-12-08,215253,4.6,False
NEO3181,2025-06-26,203722,13.2,True
NEO3182,2025-07-18,203641,3.9,True
NEO3183,2025-06-14,270239,9.8,False
NEO3184,2025-07-28,49861,12.4,False
NEO3185,2025-03-27,109640,5.0,True
NEO3186,2025-05-29,75485,9.1,True
NEO3187,2025-04-05,194450,6.3,False
NEO3188,2025-12-20,269164,6.8,False
NEO3189,2025-03-19,159919,7.9,True
NEO3190,2025-06-26,65093,7.6,True
NEO3191,2025-09-06,93773,6.2,True
NEO3192,2025-12-04,245722,7.2,False
NEO3193,2025-05-25,237158,10.1,False
NEO3194,2025-06-16,72160,12.7,False
NEO3195,2025-11-01,205569,8.7,False
NEO3196,2025-04-07,133060,3.5,True
NEO3197,2025-10-15,189149,3.5,False
NEO3198,2025-12-05,201131,11.4,True
NEO3199,2025-07-14,247680,13.4,True
NEO3200,2025-10-04,169783,3.5,True
NEO3201,2025-09-26,107577,10.9,False
NEO3202,2025-11-08,224132,10.1,True
NEO3203,2025-04-05,46257,7.3,False
NEO3204,2025-03-15,36387,9.2,True
NEO3205,2025-02-22,183493,11.8,False
NEO3206,2025-04-06,252492,9.5,True
NEO3207,2025-08-15,72944,9.9,False
NEO3208,2025-12-20,30474,11.2,True
NEO3209,2025-02-20,277494,13.7,False
NEO3210,2025-09-23,60870,3.2,False
NEO3211,2025-04-15,106242,5.0,False
NEO3212,2025-04-22,130202,10.2,False
NEO3213,2025-10-14,82449,8.5,True
NEO3214,2025-10-23,235002,10.8,False
NEO3215,2025-01-21,32264,3.6,True
