CompanyID,CompanyName,Industry,Region,Year,Revenue,ProfitMargin,MarketCap,GrowthRate,ESG_Overall,ESG_Environmental,ESG_Social,ESG_Governance,CarbonEmissions,WaterUsage,EnergyConsumption
918,Company_918,Utilities,Asia,2024,1717.4,7.9,1172.6,6.3,59.7,76.1,51.4,51.6,917087.2,573179.5,9170871.7
617,Company_617,Healthcare,Asia,2025,9950.0,-2.8,41331.4,14.1,64.4,90.5,15.3,87.2,563464.2,563464.2,1126928.4
494,Company_494,Consumer Goods,Africa,2023,1101.9,5.1,1017.6,0.4,38.6,40.8,60.1,15.0,201529.3,251911.7,1007646.7
38,Company_38,Energy,Africa,2016,603.5,20.7,1747.2,17.2,36.3,30.3,50.0,28.4,596092.7,178827.8,5960926.9
632,Company_632,Transportation,Europe,2021,2102.0,-3.3,6153.9,9.6,52.7,55.5,28.8,73.7,1023128.1,170521.3,3410426.9
143,Company_143,Consumer Goods,Oceania,2015,1662.0,14.5,2547.6,,63.2,83.4,50.6,55.6,204736.9,255921.2,1023684.7
138,Company_138,Energy,Latin America,2017,11854.7,-1.0,51841.8,-14.0,45.6,42.8,64.0,30.1,10671794.7,3201538.4,106717947.1
9,Company_9,Technology,North America,2022,4673.0,6.7,8480.9,6.2,65.3,43.5,83.4,69.0,209222.4,125533.4,418444.8
138,Company_138,Energy,Latin America,2020,8915.4,4.0,5548.1,-4.8,46.7,49.9,63.5,26.8,7586172.3,2275851.7,75861723.0
220,Company_220,Transportation,Oceania,2018,387.2,9.0,688.9,-15.6,57.5,58.0,51.8,62.6,184392.1,30732.0,614640.2
428,Company_428,Manufacturing,Oceania,2024,6125.5,-9.0,25935.4,3.3,69.6,85.2,87.5,36.1,1109808.1,1479744.1,18496801.2
878,Company_878,Consumer Goods,Asia,2015,613.9,8.8,1341.4,,23.6,6.3,31.4,33.1,141912.5,177390.6,709562.4
668,Company_668,Retail,Middle East,2024,5871.3,11.5,14701.8,27.5,68.1,99.0,60.2,45.2,297647.9,148824.0,595295.9
564,Company_564,Energy,Africa,2023,9726.5,1.4,1500.5,1.9,32.6,38.0,19.1,40.6,9083206.0,2724961.8,90832059.7
987,Company_987,Consumer Goods,Africa,2018,1524.0,16.8,4794.4,8.6,50.9,63.1,50.6,39.1,231203.2,289004.0,1156016.1
873,Company_873,Consumer Goods,Africa,2021,1405.9,-5.7,6085.4,-1.9,52.1,50.3,33.7,72.2,238380.0,297975.0,1191900.0
414,Company_414,Retail,Oceania,2021,333.1,-1.0,1557.4,3.2,58.9,62.0,38.6,76.0,25525.9,12762.9,51051.7
115,Company_115,Consumer Goods,Europe,2022,350.6,16.3,944.9,0.5,60.5,44.3,65.2,72.0,62402.8,78003.5,312014.1
353,Company_353,Finance,Europe,2023,4945.8,32.8,24331.3,17.1,94.9,100.0,84.8,100.0,49457.8,24728.9,123644.6
444,Company_444,Finance,Europe,2021,6450.9,8.1,9949.5,16.4,91.5,96.2,84.9,93.4,67977.4,33988.7,169943.4
475,Company_475,Technology,Asia,2015,15990.5,28.2,70900.9,,70.0,94.4,39.5,76.1,431120.1,258672.0,862240.2
877,Company_877,Retail,North America,2019,1538.1,2.1,680.7,12.8,40.4,47.5,54.3,19.3,133468.2,66734.1,266936.3
135,Company_135,Transportation,Asia,2020,1197.4,-2.3,3050.7,6.0,50.7,25.0,67.5,59.5,736584.1,122764.0,2455280.4
602,Company_602,Technology,North America,2017,6930.4,13.3,28751.6,6.0,68.1,53.9,76.4,74.0,284991.1,170994.7,569982.2
872,Company_872,Consumer Goods,Latin America,2017,1416.7,15.6,3923.1,2.9,43.2,81.8,19.3,28.5,177790.7,222238.4,888953.6
934,Company_934,Consumer Goods,Middle East,2025,2156.1,17.2,7132.3,9.9,44.6,43.9,62.8,26.9,384898.7,481123.4,1924493.7
192,Company_192,Consumer Goods,Asia,2023,638.0,19.1,1959.0,18.8,87.9,74.7,100.0,88.9,86388.2,107985.2,431941.0
795,Company_795,Technology,Europe,2023,45161.5,10.4,95297.8,4.3,79.1,98.8,59.9,78.6,1148495.9,689097.5,2296991.8
364,Company_364,Utilities,North America,2019,800.5,16.0,1112.3,-5.8,62.4,7.5,84.0,95.5,734737.8,459211.1,7347378.3
20,Company_20,Technology,North America,2020,6024.2,21.4,31498.1,9.0,61.9,96.3,58.6,30.6,158387.9,95032.8,316775.9
979,Company_979,Energy,Middle East,2022,17633.3,19.5,34300.0,12.1,48.7,48.8,49.6,47.8,15130959.5,4539287.8,151309594.6
364,Company_364,Utilities,North America,2021,747.5,12.5,1103.8,-4.7,63.3,8.8,85.7,95.4,680970.8,425606.7,6809707.7
425,Company_425,Consumer Goods,Middle East,2016,3910.0,13.0,8036.0,4.1,62.9,89.8,41.5,57.4,446998.1,558747.7,2234990.7
542,Company_542,Transportation,Asia,2024,932.1,-3.4,4172.3,13.9,53.4,52.9,31.3,75.9,463896.7,77316.1,1546322.3
875,Company_875,Healthcare,Asia,2025,5944.8,23.1,27936.4,8.5,75.6,97.7,80.9,48.3,306957.3,306957.3,613914.6
402,Company_402,Technology,Asia,2015,1032.1,21.8,4030.5,,28.1,18.6,36.7,29.2,55220.1,33132.0,110440.2
511,Company_511,Healthcare,Europe,2022,2629.4,2.4,734.4,4.6,81.7,81.6,99.7,63.7,165375.0,165375.0,330750.1
535,Company_535,Energy,Asia,2016,25348.7,1.3,5316.7,0.9,39.7,37.5,14.5,67.3,23768146.4,7130443.9,237681463.5
60,Company_60,Manufacturing,Middle East,2017,1139.1,13.4,2200.0,4.5,32.9,47.5,44.9,6.3,296376.9,395169.2,4939614.9
214,Company_214,Utilities,Asia,2020,3474.6,11.9,4766.9,-3.1,41.4,50.2,33.4,40.6,2359700.7,1474812.9,23597006.9
10,Company_10,Technology,Latin America,2017,60556.9,8.6,86036.0,7.9,65.0,79.2,67.5,48.5,1955375.5,1173225.3,3910751.0
988,Company_988,Consumer Goods,Europe,2018,8754.7,15.8,34169.6,3.9,70.3,67.1,47.6,96.1,1278599.3,1598249.1,6392996.3
265,Company_265,Manufacturing,Middle East,2018,1029.4,13.6,2630.1,-3.4,23.8,36.6,29.2,5.6,291511.5,388682.0,4858525.5
598,Company_598,Utilities,North America,2024,1267.3,14.5,1811.3,13.3,50.0,24.9,49.0,76.3,1039825.9,649891.2,10398259.2
678,Company_678,Retail,Europe,2020,2647.5,0.5,183.6,23.2,76.0,52.8,98.1,77.1,219898.8,109949.4,439797.5
410,Company_410,Manufacturing,Africa,2025,3396.4,12.6,7739.0,10.7,34.7,35.3,61.1,7.7,970939.8,1294586.4,16182330.2
229,Company_229,Finance,Africa,2023,2891.9,10.2,5295.1,7.9,38.7,56.3,18.1,41.9,46612.2,23306.1,116530.6
691,Company_691,Healthcare,Latin America,2021,5407.5,15.3,20172.8,13.4,62.8,65.2,75.4,47.9,402285.3,402285.3,804570.5
445,Company_445,Finance,Europe,2021,13232.4,23.8,33586.7,13.9,78.8,87.3,70.6,78.4,155799.2,77899.6,389497.9
431,Company_431,Consumer Goods,Asia,2019,517.3,5.1,475.9,14.8,71.3,54.1,82.8,76.9,84944.3,106180.4,424721.4
349,Company_349,Utilities,Europe,2025,1520.2,-3.3,5970.1,-6.3,67.3,55.3,93.3,53.2,988503.8,617814.9,9885037.9
654,Company_654,Energy,Oceania,2019,2354.1,20.7,4529.5,-2.5,61.1,69.1,38.3,75.7,1685535.8,505660.7,16855357.6
193,Company_193,Manufacturing,Asia,2022,2906.8,9.2,3609.8,13.6,42.0,59.3,40.6,26.2,684317.5,912423.3,11405291.1
667,Company_667,Consumer Goods,North America,2024,1565.3,1.9,458.4,1.1,40.4,54.7,40.3,26.3,255749.2,319686.4,1278745.8
857,Company_857,Retail,Europe,2021,2480.6,4.5,1489.6,5.8,72.5,42.7,95.3,79.4,223580.7,111790.3,447161.3
579,Company_579,Retail,Africa,2024,1217.0,5.1,1404.7,12.4,59.6,69.3,46.1,63.5,87038.4,43519.2,174076.8
134,Company_134,Healthcare,Asia,2022,7671.1,13.7,23131.0,4.6,67.9,82.2,57.5,64.1,479048.1,479048.1,958096.3
613,Company_613,Consumer Goods,North America,2025,4774.7,24.3,15545.9,1.7,76.4,84.7,44.6,100.0,579464.2,724330.3,2897321.2
823,Company_823,Retail,Europe,2023,1794.4,5.7,2126.7,6.4,74.0,68.1,80.1,73.9,129822.8,64911.4,259645.5
101,Company_101,Energy,Oceania,2025,2230.7,-20.0,2914.0,-13.0,64.8,53.2,96.7,44.6,1846254.4,553876.3,18462543.8
800,Company_800,Transportation,Asia,2017,1732.8,9.5,2139.9,12.3,40.8,9.5,70.4,42.5,1178524.9,196420.8,3928416.3
580,Company_580,Technology,Latin America,2021,2046.9,0.2,57.7,20.8,70.8,100.0,68.1,44.4,51172.1,30703.3,102344.2
327,Company_327,Retail,Latin America,2024,734.9,-2.3,2863.5,-6.1,55.4,89.6,19.1,57.4,42093.5,21046.7,84186.9
655,Company_655,Finance,Middle East,2024,4183.3,19.2,13796.7,1.0,50.5,98.7,29.2,23.7,42619.1,21309.5,106547.7
200,Company_200,Consumer Goods,Asia,2015,2942.8,12.5,8364.8,,42.9,26.5,68.4,33.7,597142.7,746428.4,2985713.4
920,Company_920,Finance,Africa,2018,1433.2,23.1,6037.6,-3.7,65.4,98.3,25.2,72.6,14676.6,7338.3,36691.4
969,Company_969,Technology,Africa,2017,5371.2,19.6,30777.5,1.7,40.6,93.0,12.7,16.1,147445.9,88467.5,294891.8
728,Company_728,Retail,North America,2021,2792.7,12.2,7030.4,1.5,70.3,64.1,55.1,91.8,209798.8,104899.4,419597.6
994,Company_994,Manufacturing,Europe,2023,2204.6,1.5,300.8,12.9,58.6,19.1,96.5,60.1,705384.1,940512.2,11756402.1
964,Company_964,Technology,Middle East,2016,6056.8,24.6,48249.5,-1.2,52.4,88.3,49.0,19.8,176241.3,105744.8,352482.6
269,Company_269,Healthcare,Latin America,2019,420.6,6.2,329.6,-2.3,44.5,80.0,30.5,23.0,26906.4,26906.4,53812.7
846,Company_846,Energy,Middle East,2020,1023.6,2.7,547.9,3.1,40.3,49.2,46.1,25.7,876142.5,262842.7,8761425.0
887,Company_887,Utilities,Oceania,2025,4003.6,7.0,3850.6,7.2,58.0,50.7,89.1,34.2,2707710.5,1692319.1,27077105.0
522,Company_522,Transportation,Oceania,2020,238.6,-9.2,264.1,-6.5,31.9,69.5,15.5,10.8,102139.3,17023.2,340464.3
918,Company_918,Utilities,Asia,2017,979.0,5.3,582.0,5.8,56.6,61.4,54.8,53.6,603374.8,377109.2,6033747.7
887,Company_887,Utilities,Oceania,2023,3624.2,10.6,5546.8,0.5,58.9,50.1,90.4,36.1,2463191.3,1539494.5,24631912.7
593,Company_593,Manufacturing,Africa,2016,1864.7,7.0,1130.9,13.6,29.4,51.9,9.7,26.6,467900.7,623867.6,7798345.0
710,Company_710,Manufacturing,Middle East,2025,3731.9,12.0,3662.9,7.9,33.5,45.7,35.6,19.1,985609.8,1314146.5,16426830.8
622,Company_622,Transportation,Latin America,2019,1535.4,8.0,1643.9,-8.4,24.3,19.8,19.8,33.3,977488.9,162914.8,3258296.3
360,Company_360,Retail,North America,2024,841.7,-4.8,1000.5,7.6,59.1,46.2,89.8,41.3,73777.6,36888.8,147555.2
327,Company_327,Retail,Latin America,2021,1009.2,-3.4,975.3,-18.3,48.7,82.7,11.8,51.6,62655.2,31327.6,125310.3
37,Company_37,Energy,Oceania,2017,7909.6,20.9,24590.5,-3.8,69.2,46.1,72.2,89.4,6941628.3,2082488.5,69416283.4
823,Company_823,Retail,Europe,2024,1689.2,4.7,1506.5,-5.9,73.8,69.6,79.8,71.9,120361.9,60181.0,240723.9
934,Company_934,Consumer Goods,Middle East,2016,2176.8,9.6,2732.0,5.5,35.6,34.6,51.4,20.9,416980.7,521225.9,2084903.7
495,Company_495,Consumer Goods,Latin America,2015,629.7,12.3,1198.7,,42.8,48.3,60.4,19.9,108590.7,135738.4,542953.6
740,Company_740,Manufacturing,Africa,2020,527.6,17.9,1681.3,1.2,46.8,15.4,66.6,58.4,172856.5,230475.3,2880941.6
152,Company_152,Technology,Latin America,2025,22132.7,31.3,135427.5,-6.3,66.8,99.5,73.4,27.5,556871.5,334122.9,1113743.0
547,Company_547,Energy,Latin America,2017,1839.1,25.1,7560.6,1.9,52.9,75.2,32.9,50.8,1239399.1,371819.7,12393991.2
524,Company_524,Transportation,Middle East,2020,2089.6,9.3,2884.1,-2.4,41.2,10.5,46.3,66.8,1412646.3,235441.1,4708821.0
966,Company_966,Manufacturing,Oceania,2018,776.5,10.2,1723.2,-0.3,78.7,85.1,86.7,64.4,140827.1,187769.4,2347117.6
322,Company_322,Consumer Goods,Middle East,2016,1429.1,6.1,1949.7,7.6,44.8,63.3,37.2,34.0,216311.6,270389.5,1081558.1
755,Company_755,Finance,North America,2025,7730.0,3.3,3216.7,7.9,70.3,62.7,68.8,79.4,117686.3,58843.2,294215.8
33,Company_33,Finance,North America,2023,1315.8,9.9,2546.1,4.1,67.2,82.1,58.9,60.5,16453.5,8226.7,41133.7
538,Company_538,Transportation,Middle East,2022,969.5,16.7,2792.4,-1.2,32.3,17.2,23.7,56.0,627965.2,104660.9,2093217.2
92,Company_92,Healthcare,Asia,2024,2659.1,23.9,6961.7,4.1,36.5,60.6,26.9,22.0,206333.2,206333.2,412666.5
777,Company_777,Utilities,Middle East,2021,2003.5,12.2,2722.9,-0.0,45.7,54.1,51.8,31.0,1316458.0,822786.3,13164580.4
977,Company_977,Energy,Oceania,2021,5476.5,9.4,7535.0,4.2,59.4,24.4,79.7,74.1,5637181.5,1691154.5,56371815.4
351,Company_351,Utilities,Europe,2025,335.2,7.7,361.6,-6.9,60.2,30.2,68.8,81.6,264998.6,165624.1,2649986.2
334,Company_334,Technology,Africa,2020,17606.1,19.0,80062.2,-3.9,36.7,59.9,39.9,10.3,687494.4,412496.7,1374988.9
312,Company_312,Consumer Goods,Europe,2016,462.7,8.3,782.6,-10.8,52.9,6.4,59.6,92.8,106896.8,133620.9,534483.8
720,Company_720,Energy,Asia,2016,7492.4,3.9,4020.3,6.6,53.5,51.7,64.8,44.0,6278709.4,1883612.8,62787093.8
465,Company_465,Retail,Oceania,2025,1217.1,4.0,813.6,-7.0,62.9,42.0,93.0,53.6,110268.2,55134.1,220536.3
546,Company_546,Energy,Asia,2018,1317.1,15.2,3293.0,-3.0,38.6,34.8,59.3,21.6,1259286.1,377785.8,12592861.2
601,Company_601,Retail,Asia,2019,650.4,2.7,224.6,0.6,69.2,74.0,56.7,77.0,44345.7,22172.8,88691.3
770,Company_770,Retail,North America,2025,1028.2,9.6,1688.0,-1.3,43.8,40.6,62.3,28.6,94146.2,47073.1,188292.5
650,Company_650,Healthcare,Asia,2019,3290.9,22.5,18474.4,9.2,56.7,44.4,38.6,87.1,292715.5,292715.5,585430.9
751,Company_751,Transportation,Asia,2015,303.9,-5.1,1301.3,,37.3,0.6,76.4,35.0,218079.8,36346.6,726932.7
733,Company_733,Utilities,Latin America,2020,1422.0,10.4,1645.2,10.2,70.5,40.1,96.9,74.6,1046090.9,653806.8,10460908.8
379,Company_379,Manufacturing,Africa,2019,2937.4,1.3,362.2,20.7,41.2,38.0,33.9,51.7,823129.7,1097506.2,13718827.7
659,Company_659,Technology,Middle East,2019,4471.7,19.9,29138.1,13.9,45.2,83.4,21.3,30.8,137709.9,82625.9,275419.8
984,Company_984,Utilities,Latin America,2021,424.3,11.1,398.3,14.6,46.1,48.8,51.2,38.2,291491.6,182182.3,2914916.4
808,Company_808,Technology,North America,2021,6874.8,21.0,48994.5,6.8,71.0,88.4,62.4,62.3,199897.8,119938.7,399795.7
108,Company_108,Healthcare,North America,2021,16523.8,6.8,16057.8,27.2,71.0,67.9,66.4,78.7,1197327.6,1197327.6,2394655.2
937,Company_937,Technology,Europe,2025,10244.8,29.4,79167.8,10.2,92.2,92.6,86.5,97.4,282541.6,169525.0,565083.3
814,Company_814,Consumer Goods,Latin America,2015,954.6,2.4,237.8,,60.8,49.5,90.2,42.8,162954.9,203693.6,814774.3
77,Company_77,Utilities,Africa,2018,435.5,7.8,383.2,1.6,62.6,76.1,52.5,59.1,232393.8,145246.1,2323937.8
161,Company_161,Technology,Europe,2023,4689.2,27.4,35970.0,4.2,74.2,91.3,73.2,58.1,131449.3,78869.6,262898.7
737,Company_737,Technology,Asia,2017,2552.7,24.9,20463.3,10.5,31.8,48.3,36.9,10.2,110043.3,66026.0,220086.6
634,Company_634,Healthcare,Europe,2016,1487.1,16.3,2638.0,12.9,48.4,33.0,62.2,49.9,144087.8,144087.8,288175.6
337,Company_337,Finance,Africa,2022,4512.7,26.8,23376.1,19.1,68.8,97.0,70.7,38.8,47033.6,23516.8,117584.1
639,Company_639,Healthcare,Latin America,2015,970.9,10.1,2058.9,,22.9,15.3,31.8,21.7,106132.6,106132.6,212265.2
833,Company_833,Consumer Goods,North America,2022,909.2,10.1,2169.3,16.3,60.5,53.5,55.1,72.8,150155.0,187693.8,750775.1
163,Company_163,Energy,Asia,2019,2139.6,-10.6,7726.8,1.8,50.9,26.7,45.8,80.2,2167050.3,650115.1,21670503.1
584,Company_584,Healthcare,Latin America,2016,2225.0,12.6,5343.2,18.7,57.7,77.1,35.3,60.6,146870.7,146870.7,293741.4
646,Company_646,Energy,Europe,2023,101403.9,7.3,147180.2,14.4,84.9,54.6,100.0,100.0,82947547.4,24884264.2,829475473.7
192,Company_192,Consumer Goods,Asia,2022,537.2,18.2,2042.1,12.4,86.8,71.6,100.0,88.9,75107.2,93883.9,375535.8
574,Company_574,Transportation,Latin America,2024,1980.4,-1.5,4202.5,12.8,36.5,22.4,58.4,28.7,1239713.1,206618.8,4132377.0
478,Company_478,Finance,Europe,2022,10378.7,8.8,12644.8,-3.0,97.8,100.0,99.0,94.5,103827.1,51913.6,259567.8
79,Company_79,Healthcare,North America,2023,9149.2,30.8,50032.6,-4.4,65.3,81.4,34.8,79.7,576623.3,576623.3,1153246.6
775,Company_775,Manufacturing,Europe,2025,514.8,19.3,1635.9,-1.7,61.7,42.7,78.0,64.5,139122.5,185496.7,2318708.4
766,Company_766,Finance,Asia,2017,2608.4,16.8,6555.2,-1.2,65.9,100.0,61.3,36.2,26084.3,13042.1,65210.7
238,Company_238,Retail,Middle East,2017,641.3,3.1,443.0,-5.6,33.9,74.7,18.3,8.6,43439.9,21720.0,86879.8
937,Company_937,Technology,Europe,2024,9292.6,29.1,66696.8,9.3,90.5,88.7,86.9,96.0,269196.5,161517.9,538392.9
516,Company_516,Utilities,North America,2017,264.1,12.4,336.8,-5.8,32.3,16.8,9.3,70.7,228708.0,142942.5,2287080.0
683,Company_683,Manufacturing,Asia,2015,624.3,16.3,1575.6,,26.4,24.0,36.2,19.0,193297.2,257729.7,3221620.7
594,Company_594,Utilities,Europe,2023,1678.7,10.8,2423.2,-31.8,56.8,44.0,50.8,75.5,1197558.6,748474.1,11975585.7
526,Company_526,Utilities,Asia,2015,312.2,11.6,460.2,,29.7,37.7,27.1,24.1,233738.5,146086.5,2337384.5
541,Company_541,Technology,Asia,2017,1387.4,34.3,12588.8,1.3,37.7,26.3,61.6,25.1,70461.8,42277.1,140923.7
830,Company_830,Manufacturing,Africa,2016,2738.8,17.1,9415.3,2.0,54.7,56.6,53.2,54.2,660610.5,880814.0,11010175.3
338,Company_338,Energy,Africa,2015,11942.7,9.7,22351.9,,28.1,47.8,24.7,11.9,10336365.7,3100909.7,103363656.6
432,Company_432,Technology,North America,2016,238.3,21.2,1116.3,3.8,62.4,60.2,48.9,78.0,9275.0,5565.0,18550.0
205,Company_205,Energy,Asia,2016,10125.1,46.7,75962.7,12.8,32.2,49.2,13.7,33.7,8663676.4,2599102.9,86636764.2
294,Company_294,Healthcare,Oceania,2023,799.6,11.1,890.4,6.1,82.3,74.5,86.8,85.5,54244.6,54244.6,108489.3
403,Company_403,Retail,Middle East,2021,4866.9,-3.1,7037.3,5.3,54.4,76.3,66.7,20.3,323949.0,161974.5,647898.1
759,Company_759,Energy,Oceania,2024,151162.4,-16.0,559625.3,12.7,57.0,23.1,67.2,80.8,156960283.7,47088085.1,1569602836.9
654,Company_654,Energy,Oceania,2021,1943.8,4.0,800.5,-4.4,62.3,72.4,39.9,74.6,1347995.5,404398.6,13479954.6
20,Company_20,Technology,North America,2022,6865.1,18.0,22596.7,3.9,63.1,100.0,58.4,30.8,171627.8,102976.7,343255.6
967,Company_967,Technology,Europe,2022,21869.3,2.8,16646.8,9.5,92.6,97.4,89.6,90.8,566673.1,340003.9,1133346.3
751,Company_751,Transportation,Asia,2019,230.3,-2.0,1094.1,-14.2,41.8,8.6,81.5,35.4,157503.2,26250.5,525010.8
332,Company_332,Utilities,Africa,2020,940.7,9.7,1315.4,2.1,25.3,34.9,29.6,11.3,719275.9,449547.4,7192758.6
403,Company_403,Retail,Middle East,2022,5918.6,-2.7,24611.9,21.6,56.2,78.7,66.0,23.8,384348.5,192174.3,768697.1
265,Company_265,Manufacturing,Middle East,2021,738.4,3.0,273.9,2.4,27.8,45.2,32.8,5.5,195663.1,260884.2,3261052.5
400,Company_400,Manufacturing,Africa,2018,826.0,-3.9,3873.0,-0.9,44.4,69.5,47.0,16.8,176729.9,235639.9,2945498.3
995,Company_995,Healthcare,Latin America,2015,2012.2,16.2,5031.8,,53.5,87.4,32.1,41.1,118358.2,118358.2,236716.4
405,Company_405,Finance,Europe,2018,2932.5,13.7,6757.0,11.6,88.4,98.9,78.2,88.1,29783.3,14891.7,74458.3
320,Company_320,Technology,Middle East,2015,2424.6,16.3,13712.7,,55.1,56.2,38.5,70.5,97750.4,58650.2,195500.7
152,Company_152,Technology,Latin America,2024,23609.0,32.9,217726.5,-9.5,66.3,100.0,69.6,29.3,590225.7,354135.4,1180451.4
64,Company_64,Consumer Goods,Asia,2016,1432.6,8.3,2782.2,7.3,35.8,40.1,37.7,29.7,263381.2,329226.5,1316906.2
656,Company_656,Finance,Latin America,2021,1828.4,12.9,1970.5,13.7,71.0,96.7,59.6,56.6,19121.8,9560.9,47804.5
652,Company_652,Finance,Latin America,2017,3073.4,26.8,15717.7,-1.6,43.7,86.4,29.2,15.5,36591.6,18295.8,91479.0
556,Company_556,Transportation,Asia,2015,2500.0,6.6,1866.9,,35.5,35.3,44.6,26.6,1429190.5,238198.4,4763968.2
73,Company_73,Transportation,Asia,2018,1219.9,8.0,1139.1,8.7,52.5,21.4,69.9,66.0,768698.5,128116.4,2562328.3
920,Company_920,Finance,Africa,2017,1488.6,22.2,6532.7,-1.3,65.5,98.2,24.7,73.5,15255.5,7627.8,38138.8
384,Company_384,Healthcare,Oceania,2019,7722.7,21.1,36382.6,13.0,53.4,56.3,29.2,74.7,622171.1,622171.1,1244342.3
99,Company_99,Healthcare,Asia,2021,7342.0,2.8,4284.7,3.6,59.2,36.8,74.0,66.9,691722.1,691722.1,1383444.2
630,Company_630,Consumer Goods,Africa,2025,740.8,12.4,2150.2,4.8,69.3,86.4,57.1,64.2,88183.0,110228.7,440914.8
634,Company_634,Healthcare,Europe,2025,1595.4,26.4,8025.8,-1.7,51.8,40.3,65.1,50.0,146393.1,146393.1,292786.2
311,Company_311,Consumer Goods,Middle East,2023,6022.5,14.4,19587.6,-2.7,12.9,13.4,15.8,9.4,1332769.6,1665962.0,6663848.1
987,Company_987,Consumer Goods,Africa,2016,1298.2,19.7,6223.6,-2.6,50.3,60.7,51.1,39.0,201231.0,251538.8,1006155.1
733,Company_733,Utilities,Latin America,2023,1473.4,10.1,1296.4,6.4,73.3,40.7,100.0,79.1,1078362.8,673976.7,10783627.6
930,Company_930,Transportation,Africa,2024,465.8,-7.8,692.5,2.4,43.8,38.5,69.6,23.3,260142.4,43357.1,867141.2
32,Company_32,Utilities,North America,2020,451.0,3.1,121.4,-0.5,56.1,13.6,74.3,80.4,398536.1,249085.1,3985360.8
299,Company_299,Consumer Goods,North America,2025,3325.9,13.5,7717.9,-10.0,54.5,43.7,66.5,53.2,594538.4,743173.0,2972692.0
200,Company_200,Consumer Goods,Asia,2025,5837.6,14.1,12058.7,4.0,54.0,34.8,79.2,48.0,1116625.4,1395781.8,5583127.1
938,Company_938,Consumer Goods,North America,2023,1755.5,19.5,7050.2,8.9,66.5,40.8,91.8,66.9,321096.0,401370.0,1605480.2
855,Company_855,Healthcare,Latin America,2022,1102.8,20.2,2254.1,3.7,44.2,58.6,39.6,34.4,87080.4,87080.4,174160.8
278,Company_278,Utilities,Europe,2016,1424.7,6.7,1019.3,-0.3,40.2,18.9,47.1,54.6,1217260.4,760787.7,12172604.0
717,Company_717,Energy,North America,2015,5608.5,13.0,13522.3,,58.4,12.3,78.1,84.7,6247444.9,1874233.5,62474449.3
655,Company_655,Finance,Middle East,2019,2893.7,26.3,10353.1,0.8,43.3,90.3,19.9,19.6,32868.5,16434.3,82171.3
139,Company_139,Retail,Europe,2020,1385.1,3.8,1202.3,-4.5,66.9,75.9,48.6,76.3,92601.8,46300.9,185203.6
154,Company_154,Manufacturing,Asia,2015,4680.5,18.0,7899.2,,46.7,36.0,45.4,58.7,1331137.8,1774850.4,22185629.4
501,Company_501,Retail,Europe,2016,505.1,4.2,496.0,-14.2,50.1,26.5,84.6,39.1,51222.9,25611.4,102445.8
719,Company_719,Retail,North America,2025,853.3,2.8,312.8,-6.6,61.1,61.5,89.7,32.1,65667.6,32833.8,131335.2
462,Company_462,Technology,North America,2025,51770.7,10.8,121142.0,9.0,76.6,98.9,69.8,61.2,1314957.6,788974.5,2629915.2
57,Company_57,Utilities,Middle East,2020,913.9,-1.6,1604.4,-3.8,28.8,38.3,17.3,30.9,681148.2,425717.6,6811482.4
44,Company_44,Healthcare,Oceania,2025,11371.6,36.7,78853.3,-2.7,61.2,44.1,49.9,89.5,1013756.1,1013756.1,2027512.3
694,Company_694,Consumer Goods,North America,2015,1815.2,11.2,3933.5,,71.7,57.6,61.6,95.9,289387.2,361734.0,1446936.1
748,Company_748,Healthcare,Middle East,2021,824.6,18.0,2723.3,8.1,40.7,76.2,27.8,18.0,54977.8,54977.8,109955.5
457,Company_457,Transportation,North America,2025,3671.9,27.2,11815.0,13.9,74.8,48.1,92.7,83.5,1902223.8,317037.3,6340745.9
938,Company_938,Consumer Goods,North America,2018,1407.2,13.8,2222.2,10.6,64.2,37.6,85.3,69.6,263556.0,329445.1,1317780.2
279,Company_279,Consumer Goods,Africa,2015,1803.3,4.6,1953.0,,39.6,52.7,34.0,32.1,299659.2,374574.0,1498296.1
102,Company_102,Retail,Africa,2025,1463.2,1.6,282.1,-2.0,62.5,41.3,87.5,58.8,133321.2,66660.6,266642.5
68,Company_68,Manufacturing,Middle East,2025,6162.4,29.3,31706.9,6.1,60.6,50.9,85.1,45.7,1559707.1,2079609.4,25995117.9
786,Company_786,Energy,North America,2022,809.1,12.6,1963.7,-5.1,55.2,46.3,44.9,74.4,708738.3,212621.5,7087383.1
566,Company_566,Healthcare,North America,2023,2419.1,14.3,6661.8,7.8,59.5,45.0,57.4,76.2,214126.7,214126.7,428253.4
239,Company_239,Manufacturing,Latin America,2025,801.6,10.8,1059.7,-3.7,48.8,12.1,58.3,76.1,268270.8,357694.4,4471179.4
37,Company_37,Energy,Oceania,2018,8190.8,15.8,12390.7,3.6,70.5,49.3,72.3,89.9,7003417.6,2101025.3,70034176.2
7,Company_7,Healthcare,Oceania,2019,5421.6,1.3,1267.0,1.9,54.4,78.5,39.0,45.7,352693.8,352693.8,705387.6
158,Company_158,Energy,Oceania,2018,6634.5,6.3,5629.7,10.7,52.3,23.2,88.8,45.0,6883262.9,2064978.9,68832629.5
880,Company_880,Retail,Latin America,2025,7401.1,-0.3,8972.8,6.6,53.8,43.8,39.1,78.6,661335.4,330667.7,1322670.7
